Protocol,Packet Length,Source MAC,Destination MAC,Source IP,Destination IP,Ethernet Type,Device Category
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,214,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,125,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,243,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TPLINK-SMARTHOME,126,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,214,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TPLINK-SMARTHOME,125,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,187,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TPLINK-SMARTHOME,129,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,187,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,187,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TPLINK-SMARTHOME,129,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TLS,872,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.22.73.179,0x0800,Smart Home
TLS,219,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.22.73.179,10.0.5.220,0x0800,Computer
TLS,97,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.54.238.225,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.54.238.225,10.0.5.220,0x0800,Computer
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.54.238.225,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.54.238.225,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TLS,139,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TLS,235,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TLS,255,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.22.73.179,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.22.73.179,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TLS,139,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
ICMPV6,70,36:cd:80:d9:58:3d,33:33:00:00:00:02,Unknown,Unknown,0x86dd,Smart Home
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TLS,583,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TLS,735,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TLS,192,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TLS,117,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TLS,757,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TLS,227,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TLS,97,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TLS,97,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TLS,97,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TLS,97,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,591,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
DNS,95,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,10.0.5.1,0x0800,Smart Home
DNS,76,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,10.0.5.1,0x0800,Smart Home
_WS.MALFORMED,46,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,10.0.5.220,224.0.0.251,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
DNS,204,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,10.0.5.1,10.0.5.220,0x0800,Computer
DATA,543,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,10.0.5.220,255.255.255.255,0x0800,Smart Home
DNS,143,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,10.0.5.1,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TLS,390,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TPLINK-SMARTHOME,189,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,10.0.5.220,255.255.255.255,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,583,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,612,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TLS,593,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,583,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,583,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,583,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,583,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,583,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TLS,1311,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,735,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,735,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,735,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TLS,1311,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,583,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TLS,583,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,481,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TLS,192,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,735,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,192,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,735,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,117,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TLS,237,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TCP,1311,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TCP,735,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,192,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,117,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,192,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
DATA,543,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,10.0.5.220,255.255.255.255,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TLS,192,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
